Country,Year,Sex,Age,Deaths,Pop
4085,2006,2.0,12,844.0,2408257.0
4085,2007,1.0,12,1755.0,2408967.0
4085,2007,2.0,12,821.0,2338685.0
4150,2003,1.0,12,594.0,366124.0
4150,2003,2.0,12,234.0,355199.0
4150,2004,1.0,12,570.0,374256.0
4150,2004,2.0,12,216.0,363055.0
4150,2005,1.0,12,530.0,391367.0
4150,2005,2.0,12,209.0,379206.0
4150,2006,1.0,12,578.0,409785.0
4150,2006,2.0,12,227.0,396103.0
4150,2007,1.0,12,591.0,425043.0
4150,2007,2.0,12,207.0,410503.0
4160,2003,1.0,12,5.0,10353.0
4160,2003,2.0,12,4.0,10103.0
4160,2004,1.0,12,6.0,10597.0
4160,2004,2.0,12,9.0,10169.0
4160,2005,1.0,12,5.0,10731.0
4160,2005,2.0,12,2.0,10304.0
4160,2006,1.0,12,8.0,11557.0
4160,2006,2.0,12,3.0,10675.0
4160,2007,1.0,12,6.0,12095.0
4160,2007,2.0,12,5.0,10741.0
4170,2007,1.0,12,168.0,182639.0
4170,2007,2.0,12,80.0,175334.0
4180,2003,1.0,12,2074.0,2307326.0
4180,2003,2.0,12,832.0,2264315.0
4180,2004,1.0,12,1988.0,2296233.0
4180,2004,2.0,12,793.0,2264657.0
4180,2005,1.0,12,1936.0,2292397.0
4180,2005,2.0,12,725.0,2257060.0
4180,2006,1.0,12,1898.0,2310348.0
4180,2006,2.0,12,719.0,2259836.0
4180,2007,1.0,12,1734.0,2271668.0
4180,2007,2.0,12,656.0,2225681.0
4184,2003,1.0,12,724.0,186156.0
4184,2003,2.0,12,261.0,184539.0
4184,2004,1.0,12,710.0,188214.0
4184,2004,2.0,12,279.0,186347.0
4184,2005,1.0,12,824.0,189818.0
4184,2005,2.0,12,294.0,188555.0
4184,2006,1.0,12,832.0,191039.0
4184,2006,2.0,12,287.0,190665.0
4184,2007,1.0,12,774.0,191379.0
4184,2007,2.0,12,286.0,191455.0
4188,2003,1.0,12,498.0,121664.0
4188,2003,2.0,12,119.0,123979.0
4188,2004,1.0,12,517.0,118063.0
4188,2004,2.0,12,90.0,120630.0
4188,2005,1.0,12,493.0,113361.0
4188,2005,2.0,12,121.0,116595.0
4188,2006,1.0,12,459.0,108965.0
4188,2006,2.0,12,130.0,112509.0
4188,2007,1.0,12,489.0,105750.0
4188,2007,2.0,12,113.0,109168.0
4190,2003,1.0,12,21.0,18283.0
4190,2003,2.0,12,4.0,18315.0
4190,2004,1.0,12,14.0,17935.0
4190,2004,2.0,12,6.0,18000.0
4190,2005,1.0,12,12.0,17748.0
4190,2005,2.0,12,4.0,17814.0
4190,2006,1.0,12,13.0,17662.0
4190,2006,2.0,12,5.0,17735.0
4190,2007,1.0,12,21.0,17664.0
4190,2007,2.0,12,7.0,17770.0
4200,2003,1.0,12,8.0,13040.0
4200,2003,2.0,12,6.0,12469.0
4200,2004,1.0,12,6.0,13548.0
4200,2004,2.0,12,6.0,12956.0
4200,2005,1.0,12,12.0,14027.0
4200,2005,2.0,12,3.0,13365.0
4200,2006,1.0,12,11.0,14392.0
4200,2006,2.0,12,6.0,13660.0
4200,2007,1.0,12,15.0,14885.0
4200,2007,2.0,12,4.0,13944.0
4210,2003,1.0,12,471.0,644532.0
4210,2003,2.0,12,255.0,629960.0
4210,2004,1.0,12,406.0,615729.0
4210,2004,2.0,12,265.0,606852.5
4210,2005,1.0,12,374.0,581016.0
4210,2005,2.0,12,254.0,577163.0
4210,2006,1.0,12,349.0,548662.0
4210,2006,2.0,12,233.0,547891.0
4210,2007,1.0,12,322.0,523246.0
4210,2007,2.0,12,201.0,523319.0
4220,2003,1.0,12,188.0,177357.0
4220,2003,2.0,12,74.0,172212.0
4220,2004,1.0,12,156.0,174317.0
4220,2004,2.0,12,82.0,169975.0
4220,2005,1.0,12,153.0,171162.0
4220,2005,2.0,12,69.0,167480.0
4220,2006,1.0,12,157.0,167791.0
4220,2006,2.0,12,69.0,164153.0
4220,2007,1.0,12,129.0,164650.0
4220,2007,2.0,12,55.0,160178.0
4230,2003,1.0,12,2173.0,1286611.0
4230,2003,2.0,12,597.0,1251481.0
4230,2004,1.0,12,2267.0,1327903.0
4230,2004,2.0,12,601.0,1292029.0
4230,2005,1.0,12,2281.0,1372887.0
4230,2005,2.0,12,648.0,1336980.0
4230,2006,1.0,12,2244.0,1418504.0
4230,2006,2.0,12,630.0,1382953.0
4230,2007,1.0,12,2467.0,1459707.0
4230,2007,2.0,12,666.0,1423548.0
4240,2003,1.0,12,766.0,390048.0
4240,2003,2.0,12,243.0,394701.0
4240,2007,1.0,12,555.0,411656.0
4240,2007,2.0,12,196.0,421392.0
4260,2007,1.0,12,424.0,127328.0
4260,2007,2.0,12,140.0,128397.0
4270,2003,1.0,12,1726.0,897262.0
4270,2003,2.0,12,632.0,869593.0
4270,2004,1.0,12,1559.0,861905.0
4270,2004,2.0,12,590.0,833358.0
4270,2005,1.0,12,1446.0,855635.0
4270,2005,2.0,12,533.0,823108.0
4270,2006,1.0,12,1311.0,863241.0
4270,2006,2.0,12,528.0,826128.0
4270,2007,1.0,12,1319.0,878737.0
4270,2007,2.0,12,513.0,836781.0
4280,2003,1.0,12,2148.0,1813241.0
4280,2003,2.0,12,724.0,1732309.0
4280,2004,1.0,12,1886.0,1874666.0
4280,2004,2.0,12,710.0,1777266.0
4280,2005,1.0,12,1864.0,1942009.0
4280,2005,2.0,12,704.0,1825253.0
4280,2006,1.0,12,1711.0,2004187.0
4280,2006,2.0,12,647.0,1870654.0
4280,2007,1.0,12,1623.0,2069773.0
4280,2007,2.0,12,645.0,1918442.0
4290,2003,1.0,12,193.0,310472.0
4290,2003,2.0,12,116.0,299885.0
4290,2004,1.0,12,209.0,310484.5
4290,2004,2.0,12,114.0,300385.5
4290,2005,1.0,12,197.0,310784.0
4290,2005,2.0,12,108.0,300672.5
4290,2006,1.0,12,185.0,308419.5
4290,2006,2.0,12,123.0,297741.0
4290,2007,1.0,12,193.0,304553.0
4290,2007,2.0,12,92.0,293071.0
4300,2003,1.0,12,228.0,273995.0
4300,2003,2.0,12,120.0,277711.0
4300,2004,1.0,12,195.0,267890.0
4300,2004,2.0,12,120.0,271172.0
4300,2005,1.0,12,189.0,262088.0
4300,2005,2.0,12,95.0,265051.0
4300,2006,1.0,12,189.0,256798.0
4300,2006,2.0,12,102.0,259765.0
4300,2007,1.0,12,152.0,255021.0
4300,2007,2.0,12,85.0,257330.0
4308,2003,1.0,12,2401.0,2180847.0
4308,2003,2.0,12,1162.0,2220516.0
4308,2004,1.0,12,2226.0,2122566.0
4308,2004,2.0,12,1102.0,2152919.0
4308,2005,1.0,12,2188.0,2073722.0
4308,2005,2.0,12,1025.0,2100096.0
4308,2006,1.0,12,2126.0,2010058.0
4308,2006,2.0,12,927.0,2030165.0
4308,2007,1.0,12,2113.0,1943984.0
4308,2007,2.0,12,953.0,1949229.0
4310,2003,1.0,12,2071.0,1946960.0
4310,2003,2.0,12,1014.0,1971973.0
4310,2004,1.0,12,1908.0,1897153.0
4310,2004,2.0,12,960.0,1913249.0
4310,2005,1.0,12,1877.0,1855697.0
4310,2005,2.0,12,894.0,1868241.0
4310,2006,1.0,12,1794.0,1798775.0
4310,2006,2.0,12,797.0,1807523.0
4310,2007,1.0,12,1778.0,1738231.0
4310,2007,2.0,12,817.0,1734782.0
4320,2003,1.0,12,47.0,61390.0
4320,2003,2.0,12,34.0,63310.0
4320,2004,1.0,12,58.0,59838.0
4320,2004,2.0,12,26.0,62023.0
4320,2005,1.0,12,75.0,58607.0
4320,2005,2.0,12,26.0,60637.0
4320,2006,1.0,12,60.0,57597.0
4320,2006,2.0,12,28.0,59145.0
4320,2007,1.0,12,62.0,56503.0
4320,2007,2.0,12,32.0,58401.0
4330,2003,1.0,12,283.0,172596.0
4330,2003,2.0,12,114.0,185991.0
4330,2004,1.0,12,260.0,166125.0
4330,2004,2.0,12,116.0,178776.0
4330,2005,1.0,12,236.0,161225.0
4330,2005,2.0,12,105.0,172849.0
4330,2006,1.0,12,272.0,156149.0
4330,2006,2.0,12,102.0,165638.0
4330,2007,1.0,12,273.0,152362.0
4330,2007,2.0,12,104.0,159238.0
5020,2003,1.0,12,799.0,753661.0
5020,2003,2.0,12,382.0,766190.0
5020,2004,1.0,12,844.0,756998.0
5020,2004,2.0,12,323.0,768508.0
5020,2006,1.0,12,743.0,752694.0
5020,2006,2.0,12,298.0,763254.0
5020,2007,1.0,12,712.0,735416.0
5020,2007,2.0,12,341.0,739976.0
5150,2003,1.0,12,178.0,141230.0
5150,2003,2.0,12,85.0,153800.0
1300,2005,1.0,13,156.0,48348.0
1300,2005,2.0,13,63.0,48283.0
1300,2006,1.0,13,161.0,46582.0
1300,2006,2.0,13,72.0,46656.0
1300,2007,1.0,13,139.0,45536.0
1300,2007,2.0,13,65.0,46076.0
1365,2005,1.0,13,5.0,989.0
1365,2005,2.0,13,1.0,1044.0
1365,2006,1.0,13,4.0,939.0
1365,2006,2.0,13,2.0,1001.0
1365,2007,1.0,13,1.0,884.0
1365,2007,2.0,13,2.0,978.0
2090,2003,1.0,13,1592.0,1251870.0
2090,2003,2.0,13,812.0,1236213.0
2090,2004,1.0,13,1468.0,1214294.0
2090,2004,2.0,13,800.0,1200100.0
2090,2005,1.0,13,1412.0,1190816.0
2090,2005,2.0,13,765.0,1176658.0
2450,2003,1.0,13,21741.0,10726548.0
2450,2003,2.0,13,12314.0,10681456.0
2450,2004,1.0,13,20485.0,10570515.0
2450,2004,2.0,13,11459.0,10481803.0
2450,2005,1.0,13,20011.0,10563375.0
2450,2005,2.0,13,11409.0,10438579.0
2450,2006,1.0,13,20132.0,10649913.0
2450,2006,2.0,13,11369.0,10535872.0
2450,2007,1.0,13,19764.0,10564508.0
2450,2007,2.0,13,11127.0,10428208.0
3080,2004,1.0,13,25.0,24292.0
3080,2004,2.0,13,10.0,27160.0
3080,2005,1.0,13,42.0,24138.0
3080,2005,2.0,13,19.0,27306.0
3080,2006,1.0,13,20.0,24211.0
3080,2006,2.0,13,13.0,27651.0
3080,2007,1.0,13,38.0,25033.0
3080,2007,2.0,13,9.0,28602.0
3090,2003,1.0,13,293.0,283300.0
3090,2003,2.0,13,179.0,354300.0
3090,2004,1.0,13,292.0,270500.0
3090,2004,2.0,13,177.0,344400.0
3090,2005,1.0,13,303.0,256600.0
3090,2005,2.0,13,168.0,334300.0
3090,2006,1.0,13,243.0,248000.0
3090,2006,2.0,13,180.0,331400.0
3090,2007,1.0,13,251.0,243400.0
3090,2007,2.0,13,165.0,331700.0
3150,2003,1.0,13,243.0,197981.5
3150,2003,2.0,13,128.0,201473.0
3150,2004,1.0,13,239.0,202929.0
3150,2004,2.0,13,112.0,205896.0
3150,2005,1.0,13,216.0,209686.0
3150,2005,2.0,13,126.0,212211.5
3150,2006,1.0,13,219.0,218438.0
3150,2006,2.0,13,109.0,220401.0
3150,2007,1.0,13,231.0,228206.0
3150,2007,2.0,13,138.0,229346.0
3160,2003,1.0,13,4752.0,4190000.0
3160,2003,2.0,13,2447.0,4111000.0
3160,2004,1.0,13,4842.0,4284000.0
3160,2004,2.0,13,2563.0,4208000.0
3160,2005,1.0,13,4915.0,4346968.0
3160,2005,2.0,13,2554.0,4245875.0
3160,2006,1.0,13,4845.0,4600000.0
3160,2006,2.0,13,2542.0,4487000.0
3160,2007,1.0,13,5036.0,4680000.0
3160,2007,2.0,13,2643.0,4556000.0
3190,2007,1.0,13,193.0,268502.0
3190,2007,2.0,13,72.0,125782.0
3255,2007,1.0,13,11.0,9232.0
3255,2007,2.0,13,3.0,9785.0
3325,2003,1.0,13,4025.0,2179458.0
3325,2003,2.0,13,1587.0,2082476.0
3325,2004,1.0,13,3759.0,2216885.0
3325,2004,2.0,13,1606.0,2136277.0
3325,2005,1.0,13,3419.0,2248365.0
3325,2005,2.0,13,1628.0,2169931.0
3325,2006,1.0,13,3152.0,2289147.0
3325,2006,2.0,13,1488.0,2217478.0
3325,2007,1.0,13,2994.0,2328233.0
3325,2007,2.0,13,1580.0,2253058.0
4007,2007,1.0,13,209.0,89382.5
4007,2007,2.0,13,91.0,96488.5
4010,2003,1.0,13,447.0,359810.0
4010,2003,2.0,13,223.0,348638.0
4010,2004,1.0,13,450.0,357713.0
4010,2004,2.0,13,188.0,347426.0
4010,2005,1.0,13,425.0,352095.0
4010,2005,2.0,13,214.0,343391.0
4010,2006,1.0,13,402.0,343813.0
4010,2006,2.0,13,175.0,337982.0
4010,2007,1.0,13,366.0,333536.0
4010,2007,2.0,13,162.0,330239.0
4020,2003,1.0,13,597.0,403652.0
4020,2003,2.0,13,280.0,391686.0
4020,2004,1.0,13,503.0,396252.5
4020,2004,2.0,13,304.0,384965.0
4020,2005,1.0,13,509.0,390426.0
4020,2005,2.0,13,269.0,379844.0
4020,2006,1.0,13,531.0,387440.0
4020,2006,2.0,13,255.0,377469.0
4020,2007,1.0,13,490.0,385821.0
4020,2007,2.0,13,287.0,376633.0
4038,2003,1.0,13,259.0,156800.0
4038,2003,2.0,13,109.0,157400.0
4038,2004,1.0,13,253.0,154500.0
4038,2004,2.0,13,124.0,155000.0
4038,2005,1.0,13,256.0,152771.0
4038,2005,2.0,13,111.0,152999.0
4038,2006,1.0,13,253.0,149187.0
4038,2006,2.0,13,99.0,148673.0
4038,2007,1.0,13,234.0,148042.0
4038,2007,2.0,13,98.0,147059.0
4045,2003,1.0,13,634.0,354259.0
4045,2003,2.0,13,263.0,340995.0
4045,2004,1.0,13,620.0,350179.0
4045,2004,2.0,13,251.0,336758.0
4045,2005,1.0,13,562.0,350741.0
4045,2005,2.0,13,236.0,336277.0
4045,2006,1.0,13,542.0,357567.0
4045,2006,2.0,13,242.0,341772.0
4045,2007,1.0,13,598.0,371576.0
4045,2007,2.0,13,236.0,353489.0
4050,2003,1.0,13,296.0,218573.0
4050,2003,2.0,13,148.0,210004.0
4050,2004,1.0,13,319.0,213668.0
4050,2004,2.0,13,153.0,205782.0
4050,2005,1.0,13,221.0,207260.0
4050,2005,2.0,13,138.0,200630.0
4050,2006,1.0,13,256.0,200952.0
4050,2006,2.0,13,127.0,194779.0
4050,2007,1.0,13,231.0,196788.0
4050,2007,2.0,13,116.0,191654.0
4080,2003,1.0,13,3771.0,2166378.5
4080,2003,2.0,13,1782.0,2197521.5
4080,2004,1.0,13,3444.0,2158241.5
4080,2004,2.0,13,1694.0,2185343.5
4080,2005,1.0,13,3259.0,2150492.0
4080,2005,2.0,13,1630.0,2172864.0
4080,2006,1.0,13,3220.0,2151416.0
4080,2006,2.0,13,1593.0,2179921.0
4080,2007,1.0,13,3117.0,2165434.0
4080,2007,2.0,13,1480.0,2191365.0
4084,2004,1.0,13,508.0,138200.0
4084,2004,2.0,13,171.0,155750.0
4084,2005,1.0,13,490.0,139900.0
4084,2005,2.0,13,175.0,155100.0
4084,2006,1.0,13,513.0,143250.0
4084,2006,2.0,13,155.0,156100.0
4084,2007,1.0,13,488.0,144050.0
4084,2007,2.0,13,167.0,155850.0
4085,2003,1.0,13,4713.0,3694062.0
4085,2003,2.0,13,2291.0,3484403.0
4085,2004,1.0,13,4359.0,3612189.0
4085,2004,2.0,13,2041.0,3417262.0
4085,2005,1.0,13,3891.0,3495827.0
4085,2005,2.0,13,1956.0,3318519.0
4085,2006,1.0,13,3640.0,3350602.0
4085,2006,2.0,13,1837.0,3193230.0
4085,2007,1.0,13,3257.0,3178641.0
4085,2007,2.0,13,1704.0,3040294.0
4150,2003,1.0,13,898.0,323242.0
4150,2003,2.0,13,365.0,320041.0
4150,2004,1.0,13,943.0,335962.0
4150,2004,2.0,13,363.0,331275.0
4150,2005,1.0,13,944.0,348475.0
4150,2005,2.0,13,406.0,341801.0
4150,2006,1.0,13,881.0,358884.0
4150,2006,2.0,13,347.0,350428.0
4150,2007,1.0,13,863.0,364759.0
4150,2007,2.0,13,366.0,355224.0
4160,2003,1.0,13,4.0,10625.0
4160,2003,2.0,13,6.0,10723.0
4160,2004,1.0,13,6.0,10524.0
4160,2004,2.0,13,3.0,10425.0
4160,2005,1.0,13,7.0,10430.0
4160,2005,2.0,13,4.0,10241.0
4160,2006,1.0,13,9.0,10945.0
4160,2006,2.0,13,4.0,10078.0
4160,2007,1.0,13,10.0,11289.0
4160,2007,2.0,13,5.0,10160.0
4170,2007,1.0,13,191.0,169136.0
4170,2007,2.0,13,104.0,162541.0
4180,2003,1.0,13,2869.0,2396901.0
4180,2003,2.0,13,1365.0,2365653.0
4180,2004,1.0,13,2646.0,2379393.0
4180,2004,2.0,13,1219.0,2366488.0
4180,2005,1.0,13,2514.0,2373116.0
4180,2005,2.0,13,1220.0,2360440.0
4180,2006,1.0,13,2482.0,2425006.5
4180,2006,2.0,13,1152.0,2378797.5
4180,2007,1.0,13,2467.0,2426596.0
4180,2007,2.0,13,1155.0,2383928.0
4184,2003,1.0,13,894.0,167045.0
4184,2003,2.0,13,351.0,168880.0
4184,2004,1.0,13,905.0,168445.0
4184,2004,2.0,13,331.0,169839.0
4184,2005,1.0,13,970.0,170282.0
4184,2005,2.0,13,361.0,171311.0
4184,2006,1.0,13,955.0,172479.0
4184,2006,2.0,13,377.0,173539.0
4184,2007,1.0,13,948.0,173798.0
4184,2007,2.0,13,355.0,175173.0
4188,2003,1.0,13,594.0,123530.0
4188,2003,2.0,13,171.0,127761.0
4188,2004,1.0,13,618.0,120478.0
4188,2004,2.0,13,153.0,124619.0
4188,2005,1.0,13,705.0,117337.0
4188,2005,2.0,13,182.0,122004.0
4188,2006,1.0,13,677.0,115144.0
4188,2006,2.0,13,217.0,120276.0
4188,2007,1.0,13,781.0,113784.0
4188,2007,2.0,13,219.0,118655.0
4190,2003,1.0,13,25.0,20359.0
4190,2003,2.0,13,13.0,19716.0
4190,2004,1.0,13,24.0,20296.0
4190,2004,2.0,13,11.0,19773.0
4190,2005,1.0,13,29.0,20121.0
4190,2005,2.0,13,17.0,19844.0
4190,2006,1.0,13,28.0,20062.0
4190,2006,2.0,13,18.0,19904.0
4190,2007,1.0,13,14.0,19963.0
4190,2007,2.0,13,13.0,19834.0
4200,2003,1.0,13,13.0,12592.0
4200,2003,2.0,13,12.0,12387.0
4200,2004,1.0,13,11.0,12383.0
4200,2004,2.0,13,3.0,12116.0
4200,2005,1.0,13,7.0,12431.0
4200,2005,2.0,13,6.0,12033.0
4200,2006,1.0,13,13.0,12683.0
4200,2006,2.0,13,3.0,12148.0
4200,2007,1.0,13,10.0,12992.0
4200,2007,2.0,13,10.0,12353.0
4210,2003,1.0,13,653.0,672951.0
4210,2003,2.0,13,478.0,647890.0
4210,2004,1.0,13,654.0,668779.0
4210,2004,2.0,13,422.0,646642.5
4210,2005,1.0,13,601.0,664896.0
4210,2005,2.0,13,443.0,646300.0
4210,2006,1.0,13,585.0,658147.0
4210,2006,2.0,13,380.0,643733.0
4210,2007,1.0,13,570.0,647535.0
4210,2007,2.0,13,363.0,637513.0
4220,2003,1.0,13,218.0,178153.0
4220,2003,2.0,13,102.0,170163.0
4220,2004,1.0,13,217.0,180381.0
4220,2004,2.0,13,120.0,172804.0
4220,2005,1.0,13,220.0,181367.0
4220,2005,2.0,13,115.0,174528.0
4220,2006,1.0,13,197.0,181961.0
4220,2006,2.0,13,101.0,175769.0
4220,2007,1.0,13,163.0,183613.0
4220,2007,2.0,13,113.0,176934.0
4230,2003,1.0,13,3213.0,1213232.0
4230,2003,2.0,13,975.0,1187738.0
4230,2004,1.0,13,3241.0,1200580.0
4230,2004,2.0,13,935.0,1174378.0
4230,2005,1.0,13,3244.0,1200243.0
4230,2005,2.0,13,977.0,1173757.0
4230,2006,1.0,13,3252.0,1212384.0
4230,2006,2.0,13,981.0,1186350.0
4230,2007,1.0,13,3226.0,1236704.0
4230,2007,2.0,13,872.0,1210438.0
4240,2003,1.0,13,934.0,379820.0
4240,2003,2.0,13,351.0,393262.0
4240,2007,1.0,13,781.0,385472.0
4240,2007,2.0,13,315.0,396794.0
4260,2007,1.0,13,529.0,112970.0
4260,2007,2.0,13,211.0,116986.0
4270,2003,1.0,13,2248.0,744426.0
4270,2003,2.0,13,919.0,732180.0
4270,2004,1.0,13,2338.0,824917.0
4270,2004,2.0,13,919.0,808734.0
4270,2005,1.0,13,2318.0,890199.0
4270,2005,2.0,13,955.0,871298.0
4270,2006,1.0,13,2357.0,944770.0
4270,2006,2.0,13,991.0,924383.0
4270,2007,1.0,13,2363.0,975816.0
4270,2007,2.0,13,932.0,953321.0
4280,2003,1.0,13,2757.0,1735289.0
4280,2003,2.0,13,1176.0,1696015.0
4280,2004,1.0,13,2832.0,1782869.0
4280,2004,2.0,13,1062.0,1729348.0
4280,2005,1.0,13,2657.0,1832716.0
4280,2005,2.0,13,1106.0,1761816.0
4280,2006,1.0,13,2477.0,1881315.0
4280,2006,2.0,13,1105.0,1792785.0
4280,2007,1.0,13,2387.0,1941281.0
4280,2007,2.0,13,1035.0,1832467.0
4290,2003,1.0,13,323.0,340759.0
4290,2003,2.0,13,172.0,324648.0
4290,2004,1.0,13,302.0,336661.5
4290,2004,2.0,13,192.0,321862.5
4290,2005,1.0,13,283.0,328918.5
4290,2005,2.0,13,175.0,315665.0
4290,2006,1.0,13,287.0,323199.5
4290,2006,2.0,13,162.0,311531.5
4290,2007,1.0,13,261.0,319908.0
4290,2007,2.0,13,166.0,309062.0
4300,2003,1.0,13,355.0,316409.0
4300,2003,2.0,13,181.0,313652.0
4300,2004,1.0,13,355.0,312148.0
4300,2004,2.0,13,164.0,311077.0
4300,2005,1.0,13,323.0,305906.0
4300,2005,2.0,13,176.0,306521.0
4300,2006,1.0,13,287.0,299574.0
4300,2006,2.0,13,148.0,301077.0
4300,2007,1.0,13,249.0,294989.0
4300,2007,2.0,13,137.0,295967.0
4308,2003,1.0,13,3202.0,2340144.0
4308,2003,2.0,13,1780.0,2373641.0
4308,2004,1.0,13,3216.0,2325998.0
4308,2004,2.0,13,1843.0,2365159.0
4308,2005,1.0,13,3102.0,2306038.0
4308,2005,2.0,13,1719.0,2335890.0
4308,2006,1.0,13,3122.0,2281272.0
4308,2006,2.0,13,1712.0,2317477.0
4308,2007,1.0,13,3052.0,2245779.0
4308,2007,2.0,13,1653.0,2288282.0
4310,2003,1.0,13,2718.0,2082771.0
4310,2003,2.0,13,1540.0,2099497.0
4310,2004,1.0,13,2738.0,2070970.0
4310,2004,2.0,13,1579.0,2093613.0
4310,2005,1.0,13,2642.0,2055311.0
4310,2005,2.0,13,1466.0,2068265.0
4310,2006,1.0,13,2626.0,2032713.0
4310,2006,2.0,13,1466.0,2052186.0
4310,2007,1.0,13,2579.0,2003261.0
4310,2007,2.0,13,1407.0,2027692.0
4320,2003,1.0,13,88.0,64510.0
4320,2003,2.0,13,44.0,66550.0
4320,2004,1.0,13,85.0,63902.0
4320,2004,2.0,13,56.0,66204.0
4320,2005,1.0,13,96.0,63552.0
4320,2005,2.0,13,50.0,65629.0
4320,2006,1.0,13,98.0,63412.0
4320,2006,2.0,13,51.0,65663.0
4320,2007,1.0,13,102.0,62674.0
4320,2007,2.0,13,49.0,65146.0
4330,2003,1.0,13,396.0,192896.0
4330,2003,2.0,13,196.0,207448.0
4330,2004,1.0,13,393.0,191460.0
4330,2004,2.0,13,208.0,205357.0
4330,2005,1.0,13,364.0,188031.0
4330,2005,2.0,13,203.0,202002.0
4330,2006,1.0,13,398.0,186385.0
4330,2006,2.0,13,195.0,200115.0
4330,2007,1.0,13,371.0,182826.0
4330,2007,2.0,13,197.0,196975.0
5020,2003,1.0,13,920.0,726362.0
5020,2003,2.0,13,518.0,735055.0
5020,2004,1.0,13,878.0,727838.0
5020,2004,2.0,13,472.0,737769.0
5020,2006,1.0,13,900.0,737019.0
5020,2006,2.0,13,474.0,745725.0
5020,2007,1.0,13,972.0,779478.0
5020,2007,2.0,13,495.0,790388.0
5150,2003,1.0,13,202.0,146620.0
5150,2003,2.0,13,126.0,157120.0
1300,2005,1.0,14,233.0,49577.0
1300,2005,2.0,14,94.0,48913.0
1300,2006,1.0,14,256.0,50682.0
1300,2006,2.0,14,101.0,50378.0
1300,2007,1.0,14,241.0,50248.0
1300,2007,2.0,14,103.0,49785.0
1365,2005,1.0,14,3.0,1014.0
1365,2005,2.0,14,2.0,1044.0
1365,2006,1.0,14,1.0,989.0
1365,2006,2.0,14,2.0,1042.0
1365,2007,1.0,14,5.0,962.0
1365,2007,2.0,14,1.0,1022.0
2090,2003,1.0,14,2415.0,1366841.0
2090,2003,2.0,14,1496.0,1356759.0
2090,2004,1.0,14,2376.0,1381396.0
2090,2004,2.0,14,1333.0,1367639.0
2090,2005,1.0,14,2418.0,1380919.0
2090,2005,2.0,14,1456.0,1366287.0
2450,2003,1.0,14,34694.0,11407111.0
2450,2003,2.0,14,20712.0,11555479.0
2450,2004,1.0,14,33192.0,11463363.0
2450,2004,2.0,14,20226.0,11592971.0
2450,2005,1.0,14,33298.0,11376664.0
2450,2005,2.0,14,20067.0,11483846.0
2450,2006,1.0,14,32019.0,11200369.0
2450,2006,2.0,14,19525.0,11280796.0
2450,2007,1.0,14,30357.0,10896333.0
2450,2007,2.0,14,18380.0,10961772.0
3080,2004,1.0,14,47.0,26351.0
3080,2004,2.0,14,28.0,28053.0
3080,2005,1.0,14,40.0,26149.0
3080,2005,2.0,14,27.0,28079.0
3080,2006,1.0,14,30.0,25960.0
3080,2006,2.0,14,23.0,28147.0
3080,2007,1.0,14,42.0,25825.0
3080,2007,2.0,14,25.0,28331.0
3090,2003,1.0,14,486.0,332900.0
3090,2003,2.0,14,283.0,361900.0
3090,2004,1.0,14,460.0,328900.0
3090,2004,2.0,14,282.0,370300.0
3090,2005,1.0,14,480.0,318400.0
3090,2005,2.0,14,301.0,370800.0
3090,2006,1.0,14,438.0,304400.0
3090,2006,2.0,14,296.0,365300.0
3090,2007,1.0,14,394.0,293100.0
3090,2007,2.0,14,241.0,358600.0
3150,2003,1.0,14,330.0,186948.5
3150,2003,2.0,14,189.0,197202.0
3150,2004,1.0,14,322.0,188186.0
3150,2004,2.0,14,176.0,197389.5
3150,2005,1.0,14,337.0,189527.5
3150,2005,2.0,14,179.0,197443.5
3150,2006,1.0,14,322.0,191401.0
3150,2006,2.0,14,208.0,198229.0
3150,2007,1.0,14,300.0,194040.0
3150,2007,2.0,14,165.0,199872.0
3160,2003,1.0,14,7034.0,3893000.0
3160,2003,2.0,14,3352.0,3838000.0
3160,2004,1.0,14,6747.0,3914000.0
3160,2004,2.0,14,3322.0,3861000.0
3160,2005,1.0,14,6806.0,4020793.0
3160,2005,2.0,14,3432.0,3947867.0
3160,2006,1.0,14,6613.0,3953000.0
3160,2006,2.0,14,3452.0,3881000.0
3160,2007,1.0,14,6699.0,4074000.0
3160,2007,2.0,14,3365.0,3992000.0
3190,2007,1.0,14,210.0,207475.0
3190,2007,2.0,14,74.0,94013.0
3255,2007,1.0,14,15.0,8196.0
3255,2007,2.0,14,10.0,8424.0
3325,2003,1.0,14,7085.0,2263138.0
3325,2003,2.0,14,2472.0,2173352.0
3325,2004,1.0,14,6550.0,2249286.0
3325,2004,2.0,14,2424.0,2155584.0
3325,2005,1.0,14,5879.0,2217681.0
3325,2005,2.0,14,2218.0,2120782.0
3325,2006,1.0,14,5299.0,2174573.0
3325,2006,2.0,14,1989.0,2063232.0
3325,2007,1.0,14,5116.0,2139080.0
3325,2007,2.0,14,1967.0,2029760.0
4007,2007,1.0,14,427.0,102541.0
4007,2007,2.0,14,164.0,111454.5
4010,2003,1.0,14,662.0,340092.0
4010,2003,2.0,14,352.0,329730.0
4010,2004,1.0,14,632.0,349666.0
4010,2004,2.0,14,306.0,339385.0
4010,2005,1.0,14,634.0,357449.0
4010,2005,2.0,14,317.0,346904.0
4010,2006,1.0,14,604.0,361978.0
